pH,temperatura,oxigeno_disuelto,conductividad,turbidez,solidos_disueltos_totales,nitratos,fosfatos,cloruros,sulfatos,coliformes,caudal,mes,calidad_agua
6.592900825439996,30.722886853766934,10.541746014740745,579.3692921825839,36.68697600901383,384.9120986038739,1.0116561961310322,0.761141069584334,205.4022520309719,139.1556457550809,394,8.270485467192874,4,1
7.715089703802876,10.925190867887316,5.980976327597402,319.3952833756621,67.45581169768411,511.94258979037704,6.231378537478253,3.3335442769822836,101.29981927952713,117.50457911806323,119,0.7574631616900549,6,0
6.841048247374583,24.906746962051326,9.653302545716098,451.00031846136807,27.7937502561948,672.7296355187282,3.5606729911914483,1.4214414454772966,167.7082165106204,218.85875752855418,245,1.7915159739260016,8,1
6.630103185970559,15.750220932192576,8.639324866883362,650.563879017991,9.041733845860595,695.0916114458234,7.88913962965867,2.928891354655238,76.49526203122734,121.8918338186931,567,3.1800947395205093,2,0
8.397771074506666,13.01417214443197,13.72005329631537,260.8237385318955,99.26559775328857,720.4082378909952,2.3369044882536363,2.933839539222956,45.13427243467678,253.31680540805215,37,3.2749229219090963,3,0
8.431264066149119,11.923830040730229,10.085272726964666,366.71166565382737,16.46394928512933,416.37873124479046,6.392018293899598,2.228649104514346,202.70837177135695,147.19580282091908,244,6.621982565041037,6,0
8.116794696232922,27.407219396953494,7.495063720868188,365.79146507951214,98.85367840238462,565.8161833751542,2.3568253457588497,4.180593077725213,42.762783384002574,221.47635571432178,20,6.269015915451579,10,0
7.109227538346741,18.49687409420165,5.140957848879333,459.2113565567036,97.75071332407828,732.0359589818767,7.136602831121538,1.324835307777215,82.41772086830446,50.08690060372823,109,4.996438802297156,4,0
6.695344228012768,28.119169288219037,5.512468287349345,788.221244565311,79.58799228689593,978.8732052436493,8.736780345607487,2.243162958088671,216.67516705941122,256.91337195543133,605,2.1915109498568026,12,0
7.868466053024314,11.63390851997356,6.253169299512351,240.50152801029316,66.28287324611776,809.3417963897821,1.2680179912676004,2.6884606429548574,99.68793602809346,226.00103629787077,393,3.881636349934004,2,0
7.380304987479203,17.88225844576526,6.50966661340298,511.22059662835704,58.202897974857386,945.8226299657705,8.665956885955035,3.318123603836498,243.80043038825704,79.2806979693504,409,5.481580287805178,7,0
6.744076469689558,23.48728230938343,12.506160578411379,307.61880920732625,86.74405299240563,833.5484408199239,5.9357525441429795,3.9198592525279476,245.33889699798775,60.68008272882026,986,4.733055124429025,4,0
7.49035382022254,29.76807912097409,9.612227882825248,782.4059272458464,29.654512640329305,714.2018782246803,1.2711049086702397,1.9740364143912803,81.70348470431804,108.56185764317483,647,1.360196077641276,8,0
6.568777042230437,17.968812573301747,9.233909113743664,267.98210283647853,47.300440036002826,434.4163583954412,4.27541855359712,3.23023472048298,29.424991117474804,293.2997640889332,742,6.530153885669045,8,0
8.318640804157564,25.647284410925227,5.147688718692175,442.1606014169547,62.31960696728369,766.6799563247591,1.608602934850979,0.7530547653425956,182.1645553672372,91.91284087877642,7,0.8232125904255395,7,0
7.017559963200034,32.14944370590467,12.60139693349435,642.7309909007637,41.70785711107962,736.3656961719349,7.003478888665695,4.663240502712393,123.72689560911905,147.7156185050573,443,3.8441273625026953,10,0
7.825044568707964,25.396579704557617,11.228143032084837,622.7326568164672,43.32115895493653,721.7284193200865,7.588681344179497,1.9152940321050176,43.17315411070255,28.405663200854168,327,7.129290541984767,9,0
7.123422152178822,15.823986868840844,4.676683619000016,453.63718213635934,33.69818208270635,642.8501075917685,1.0579652027279896,3.647607109882192,182.73024836494986,131.2237082785451,886,0.29823299174509443,4,0
7.540136042355622,10.61001953891345,11.078350972297686,407.91450077163097,56.85894985176907,670.059622792493,5.061398526946443,0.10170540941088824,27.17022909574188,179.96960432126878,289,5.74282990854863,7,0
7.593420558686559,31.752471847523246,9.435382173426461,438.56742713172235,85.20687827349649,534.1097689826729,8.146250560259173,1.025935714524035,220.14523881321568,286.87489150223024,762,3.4117576440186435,10,0
6.869708911051054,10.531735271259679,4.817253457467783,358.56575789518354,20.951309422624973,663.5188848496123,9.361630415509964,2.4354127216178902,51.89008169605985,164.68609258321803,510,0.1874352498850712,10,0
8.439169255529118,31.867541817104986,8.583006415286565,323.1997632240799,93.5088708365907,438.28913397493477,5.1351786674177005,4.391262338661733,49.28173211174675,249.35005132975257,911,1.9847943835036215,12,0
8.050265646722229,23.2234283506803,8.84696287130047,489.823818535334,69.21967772107473,863.6220781522637,9.50279223611407,2.6362757497533855,60.40462853277444,173.19573991929215,360,9.415367313379479,1,0
8.378997883128378,33.476692462822406,5.6577454016327575,361.1202536405644,82.50404805532298,430.0438682890955,5.356889704560298,4.649352411469395,240.8612624531753,31.41980376194507,908,5.259374164500395,4,0
8.289654700855298,29.969580894341636,13.456981470002823,372.4769989383501,56.062878570371154,359.4764029226265,3.9419049459990796,2.4189844829139817,179.42895285838458,108.20231705313672,598,9.972549325828403,2,0
7.69579995762217,34.94835276333343,12.49975371480662,594.0536380847343,78.17215344098229,605.3722184500102,8.482031285528954,2.4522454836797496,204.31545315663644,181.1538621927089,715,5.295685828610938,9,0
8.343748470046233,18.767795386292754,10.690223373291083,781.1223990199353,2.603839336607254,760.8152076542433,4.929827104580891,0.5987339425026594,111.4560467185332,286.16631046071484,218,5.484970481673655,5,1
6.676985004103839,29.17970722327817,8.622955610006072,562.182320335625,82.01966205317399,606.4017774534789,4.719025105645231,4.013281220761099,97.35192732613977,260.5565007303453,405,3.9792458280352387,3,0
6.891965724838291,20.048272840231053,8.117655415845086,246.18768023897977,4.973747049451285,493.72789236591603,4.9031248940982834,1.2348270623353126,73.93132156012908,83.93957197007734,991,3.169400145441002,4,0
6.590454577821076,21.99689050759772,10.509734671509541,245.3501683124402,89.10142425992339,690.7198287233085,8.467850018697455,4.498062446861575,130.54904651185404,81.63075240536578,752,2.5903009760161537,6,0
7.150660661526529,25.68763658045925,9.454318694069055,770.8539325073396,99.20431197662569,542.9016347885399,8.31941541688052,4.5541211016519805,146.92060871285875,76.3284307918922,922,3.4998640996936716,10,0
7.277354579378964,31.84192785465847,4.622731058818856,378.3744741844002,30.112678755501005,953.0073830886431,4.035199924402112,4.716550559370749,165.30821404013375,278.29969096470086,831,4.652525700914278,1,0
7.042698063547792,34.602086729982375,9.125026487703316,255.24019164948527,21.821537072293573,945.8515977225005,3.33299859870525,2.60115244551545,79.13725591969974,258.74652286848175,769,2.000720307284822,7,0
8.15747501830386,29.206835346612955,12.064036172328395,559.4267522902289,76.77097302194603,651.6602739804669,4.919280240391293,3.385468923918222,238.19043860768784,236.96736103082566,620,2.326263408876389,8,0
7.213506653387179,20.444169554183343,8.592398775969581,574.1892669741596,26.049607751105068,529.5187958127809,5.72772509737109,3.8925794003083176,59.04445458764124,129.96583198278373,767,2.7882932098175477,7,0
7.061869019374761,20.533925056926755,4.519565775542684,589.1028920712129,86.69067593404814,815.9926897696473,2.3833721062799693,0.655073093252328,242.10023019627482,161.2265972036547,992,4.547672930115308,7,0
7.585392166316497,28.439557539722287,11.862781993840331,360.4412167145248,11.181416623590195,325.69906043814666,7.939550847155906,3.0047859749874863,23.416908176725872,150.0128885426428,793,6.5628523314610065,9,0
6.781848449949525,15.969428644207557,6.013637821359744,209.06641052868503,13.469564441556468,632.3383042305559,4.864827657324229,0.17148950651655837,130.6589091178745,90.95147011662434,219,8.575846887834244,4,1
8.10439396150808,12.761852828284866,6.586208348880388,779.0092216726831,97.93600395496094,535.4263759892335,3.340455484199596,2.4878304169436296,96.67460276680944,161.40785292165475,594,2.942605188152719,7,0
6.649101287359541,18.865553941019414,5.6470635343229585,350.5358274146615,67.71005092873045,944.3751195717883,1.0682099296399061,0.774213408101137,123.29838520395768,28.53903339877125,106,1.9189105693802302,9,0
8.473773873201035,17.180974791352043,7.302150648714975,605.6157728315285,84.84183521846633,308.40211909087776,2.388451604036069,0.9146146298104235,151.25285316558148,56.906904579288565,580,3.8505899020204946,5,0
8.044489538593314,17.407703011399754,11.56751505688635,623.9779219272257,33.108608357800286,686.9704130028443,9.492811717559837,1.8252378334630075,120.18550634292308,268.245086927305,608,8.954392456081372,2,0
6.897431363068344,15.840193776247748,9.193858595039373,566.0044502476915,67.97189120253984,818.4645067466382,3.050996868195266,2.162185833582515,115.41477556936684,230.47033476879852,723,0.19762121053768072,5,0
6.511044234247205,11.052329740909046,6.048812741507126,387.74443652818894,59.829940903551126,639.5125912668288,1.6885928936703531,3.1158621226609364,188.5263855450605,138.40315453654438,285,6.8108992989716794,4,0
8.130922856909669,10.446848368335345,12.778300781520409,362.6577522584395,60.711861892171754,359.7821211139052,4.606727916549932,0.3721420921925783,177.75154326988687,164.80210143948563,748,4.823884459474657,8,0
7.913714687695235,34.69305974340079,12.795818549515293,558.6009696216219,68.57071349423444,980.7229730195315,3.0708774336024867,2.518458806187223,211.652394868245,123.59968806879368,7,1.6943575281107328,5,0
7.958014336081975,20.694328343396556,12.70578425046007,719.6573801670149,57.96055813978076,662.6073019632686,0.35159250271194153,0.9131256512655056,77.49056568508398,227.41836280498828,805,3.27811311011722,9,0
8.042540693371892,19.608166178992043,6.387962113815393,768.0402373540373,43.47717456096393,729.930371023308,3.2314521727941727,2.8698758751587095,160.19155724343463,239.5724101849823,188,2.3270054343826354,9,1
6.648089303468181,26.991182067326747,8.51239344180988,263.54348264225456,28.31634674367414,465.62684789525514,5.441086239394686,3.1870230613059176,154.5948006403564,233.71985325688456,80,8.790538462112211,3,0
7.216931457088545,15.456347196626604,13.849896561408752,292.8971675586319,77.089551760407,638.4486595747626,5.5171237201996695,2.783546282764269,105.0396965007184,222.33128295364588,107,4.870546501055403,10,0
6.731738119050259,33.749029598755634,11.720124763099903,766.8417552698478,23.400970570315433,600.4046443708253,3.565589211768887,3.691477552391538,131.7932346376166,77.26121483398283,320,5.674633350937678,6,1
8.226206851751186,29.6586253603888,4.271674212255598,641.9211370008755,69.543076309287,352.4270894013886,4.473027562526006,1.6780462212045066,92.16989296031761,114.63159418733406,578,5.977507431436504,6,0
7.746596253655116,12.235275057806488,4.652045912604921,729.7962948978638,24.09994944228334,374.31224748322705,9.655179182347664,3.8255329581656543,52.624211451906596,151.55672179542898,685,6.432209533563325,4,0
7.161796049705298,20.43951939462321,8.639313768123328,321.5795804812059,62.907686825490934,886.2307637331422,3.7734847723031164,2.1638354085409683,69.17427845242855,112.62203759974358,345,5.006001334721707,11,0
6.6271167005720475,31.97795768905412,13.092202058615602,552.5515226656412,74.96074844577386,467.87396654461315,2.58226813259983,2.420922491612984,44.26813867227625,231.38325604433211,862,0.27694795527952665,10,0
7.121964643431324,33.61830055728525,9.387017979527142,620.6837566504842,22.65267500174738,436.4707900490414,2.434670440667601,3.2405106363053573,177.10600229372855,112.21898678998731,327,3.413754600455054,3,1
7.150366644053494,21.68503778124674,8.978125080342902,608.0671312681836,6.93438678526952,653.4380158750976,4.5776461270413416,0.0917919199961198,171.96730041510486,58.704984299894406,554,1.920345083137813,1,0
7.959212356676128,25.335284730267695,5.054736999566305,444.89101452001887,13.966400556423235,838.1229919537591,7.59520148716944,3.2699711071012416,238.63946546337075,131.73132657352514,698,6.833414144825602,12,0
7.7751149427104265,14.17584865230188,10.567801047242941,209.23693501478508,60.99369975983152,343.3625630052915,2.059881841884732,3.092925745360577,187.8260351388655,294.3760411790665,301,0.6613760485634619,7,0
8.274425485152653,34.779215653424416,12.221031606002255,549.7556340825579,85.09519421634782,703.765543746779,7.092961271407681,1.5492355837663996,31.970542913910233,83.24679562140125,199,5.681653572005278,5,0
7.444429850323899,15.791792534586085,7.804200075075624,351.8609235077653,5.454685302307013,383.44730998840134,0.21149823349416286,0.4289714244974474,223.37639000365945,191.40442450410413,892,2.1852540505155793,10,0
6.739188491876604,33.56829435337814,11.756118509253275,470.1525476857342,73.68097464512297,325.5227355779329,4.18932977983946,0.4546772495652057,218.41528747751693,141.23245395511776,418,9.493573800823906,7,0
7.92648957444599,26.241166224809213,13.644766539008117,774.5486090502903,34.79054594905516,336.92076651355217,7.758650652027868,4.616118734926143,121.9636737777207,39.88687894181146,38,3.4218553276467016,1,0
8.021570097233795,25.19341987197148,6.037664591276891,439.42119058546086,48.37430862203273,883.914875745909,3.387329557744314,3.4463966061291855,154.74850162142195,156.60544967945665,731,3.319689794608879,8,0
7.622554395138993,22.817212775412713,9.233296311947413,703.8809639986561,92.957095434711,382.5807385396431,5.637371014453994,0.635513068853702,244.49801646867934,216.60601202152748,306,9.241508213108165,3,0
8.041934359909122,15.766745292943966,6.871379580845756,313.1243634495507,33.8651789688487,331.6059550886044,2.049792328259108,1.7836158465445318,142.43000368507825,163.70159323178925,3,4.231744411010999,7,1
7.4875911927287815,14.413200800137707,11.928544190338393,603.4762988150173,47.06835646000912,606.5299210000386,7.419953911261723,2.962414969507982,228.22402052650065,264.18969784904266,632,9.632337108438847,12,0
7.545465658763988,15.512155226754384,9.775933658811574,786.2041726633661,2.3545590613074294,890.7954303594173,0.5227910326875962,4.177858525453243,39.09891429634288,100.90236466412314,847,0.33928648612168455,3,0
7.355082036717099,14.660956553606363,10.345824175503036,261.13586052376206,9.078273280478998,483.68586354251136,8.525426448755004,0.21830464356504264,63.94192980299705,44.14976796511018,76,3.1328112945012485,3,0
6.55083825348819,29.489611839168834,11.979141596158941,204.99196533631522,26.600567522343617,595.1988322681415,1.9819638642166815,1.1831656573500444,121.3736369915031,282.2383712642417,467,6.695310306637668,10,1
6.7157828539866085,18.753131479168253,7.959704726624549,460.1496755795686,3.757371841286366,327.94577279462584,8.743980317083308,4.4487449514769,154.4940659175801,125.89497786790132,178,8.919483948823622,9,0
6.562858371373468,11.44606691408491,13.150900684070432,255.5752898308203,63.50615727877685,614.3549598944131,3.5252924130051735,0.04582775091908242,207.73240592844405,181.39355440701735,644,2.638415370782011,2,0
7.772820822527561,34.22756575352028,9.3302886724614,649.0306098057388,43.21343732336063,704.3291564459936,7.226835744744866,1.006995513969437,247.30028648293296,241.76087531645487,822,9.311728160440316,4,0
7.128711962152654,32.09464712408564,5.57954822835348,748.7291983091353,55.26637507007418,699.6349376265014,3.1922529778618847,4.79512087986483,109.43584418904678,110.80782588516256,740,5.981802518341963,6,0
7.517141382329406,33.19380707988032,10.958991181688024,460.4125836252553,18.290071403736626,532.6986845220556,9.059116712346476,3.0670092326108556,30.905596312219533,220.5260706897311,275,8.02998160765937,3,0
8.315132947852186,34.872695566160886,11.932613504382545,355.22698529326453,30.297270914224995,520.8732264641949,1.2663712551837436,1.3083568331875322,204.2694457579247,57.91727794899185,151,4.032352312638283,12,1
6.99858445829775,14.347381230487184,7.1676167706752665,460.64199140396585,66.71862301041979,374.63653325561853,1.785197892725987,0.33495547197923803,159.00756538904585,101.56224921754148,163,2.200585787412046,10,0
7.320765846071259,19.90605047256647,12.57179256998753,634.0686907100006,96.56496963940958,556.7588244523879,4.930301251588023,0.1409567022361108,65.66485753968638,60.518978118225576,289,9.121230612932163,10,0
8.011102277086097,28.955961892602282,13.061432547657663,205.4324969482226,5.9912605866187105,369.64626821107527,0.8193843903814613,1.2237253981846363,133.81054502292665,247.1445563523802,377,9.338045097221565,7,1
6.957596330983245,27.400515451344805,6.769044873778089,553.6723936908184,89.14804776467135,836.6171612984361,1.9598018470176193,4.4074290979445525,190.7313564727566,82.3417858634999,620,5.025993927125941,7,0
6.653959819657586,13.847397658496376,13.83521472715222,567.9750109324275,58.11123892980964,976.3920084237301,9.437663822120143,2.079568271487547,197.19471102578808,220.87299551345887,637,0.1643006583926394,5,0
7.079502905827536,30.395828124765444,5.407115280487584,582.6129481375613,56.82803710880675,979.0521196666948,9.764896611478871,3.601666845829965,134.91223475971526,284.12355122878273,751,1.1868512413370045,3,0
6.822442574508009,15.611014295916517,6.0201566840249,345.2132479885263,50.52757498556827,905.5497695627757,3.7625932933042194,4.591425176899789,90.1993419296376,167.77621853928557,309,5.772976806294046,2,0
8.359395304685146,15.595440370565576,5.842248392380261,628.431634026876,7.870014504514155,720.5545045377334,9.232860210139357,2.040202308014083,243.9607938688535,171.20817383299254,929,0.3353893527886736,4,0
8.116240759128834,23.42436057233534,12.939897100078705,254.83489179906584,9.897808321879905,790.605988070716,5.448246756734317,0.9563868551869853,172.57340051999336,149.08939906738738,978,4.029428047468283,4,0
7.766807513020847,24.82349837104258,10.542925523249618,319.56220188008047,60.490288560249525,499.6440618762898,2.6974246587376705,2.5855896542845973,113.8946294496487,111.24924015021998,912,3.103362461162925,11,0
8.242921180375436,24.502155195945278,5.5210428322227285,726.4820279926892,34.75489857212027,741.5392941208345,7.023987210805986,4.540418435299272,84.50654156707006,153.1834086589768,388,7.172047926481826,8,0
8.107344153798229,12.287170934943871,8.403234183683491,643.2338904359399,91.80953859119039,618.9546846079143,6.589018065748572,4.021872070688503,188.1536860908193,188.78610903469263,856,0.6502288621845593,8,0
6.8731401177720715,31.93652156575951,10.15298025069802,208.24733240680715,41.252463198587755,637.4121378438527,9.891253191087333,0.3291492168157689,75.70219248656657,296.0776402077846,657,4.938439562875145,5,0
8.285117996979956,16.64000106471765,4.834640849893833,349.0257562218801,15.184864411561467,830.4435922626105,2.650472874092833,3.462864000387909,59.49329746394828,282.5740766091028,763,5.833231271768493,6,0
7.578684483831301,13.237873032070105,12.824163684073387,328.64388979589876,71.75716451670156,497.34284891807613,6.720595026617354,2.8594876122947688,141.86179446127616,261.40282832207413,182,6.2111816529209145,8,0
8.114880310328125,32.218701996724434,12.036035354415352,362.48379682218354,30.041988722659973,522.627728186164,0.5202375502944689,4.537315881732128,86.69710030815263,268.9565499973603,820,4.111060952967715,1,0
8.292182599846987,33.891287455743836,9.052067735766382,348.53586216793184,53.02156042823342,947.2492537900456,1.136460386967194,0.6124070842514862,164.64818333243147,150.99777132177203,305,3.1132410559525545,5,0
7.136006949943727,31.553190431636267,13.671266152591704,237.51577744570744,70.08544576501183,339.35700639568057,0.03918374951093262,2.670180566023283,47.125895221073705,204.08441160969014,71,6.856681033997773,4,0
6.720103849055354,30.237901868121952,8.177609792750996,475.3643099580922,90.12614700900497,639.9440088893382,9.994606810596732,4.397313467559462,170.63645405048396,270.61868242213995,218,8.490933576214701,4,0
6.955870325083883,26.381049515975544,13.841103190364977,639.6400848716991,79.42692828536593,938.9605602855032,8.022736971474778,2.050118933708715,85.15820143947151,130.02621419757884,718,6.9668146140505,11,0
7.354215577252512,23.771434265228482,10.67919998803627,564.0390348304618,67.95974571939969,727.2541054727099,7.867230147335408,2.409974588664335,20.055874919937928,289.29349393673124,172,9.327813418026494,2,0
8.136029531844986,12.174668997785254,10.346712732539414,603.7230011588479,68.28368505711921,682.4849519484924,5.097260752881797,0.35230338833479147,49.19529326506057,136.42009737937124,652,7.200908901043479,10,0
8.221461166512686,20.211330326767467,5.65954895295785,248.68950712174347,94.64653975917656,474.82092546054866,3.0006708290543993,1.3907182022445541,234.73153690207164,188.30314631010037,271,7.669725466734822,1,0
6.513904261062382,19.31721292530785,12.81927758304644,770.8944261060723,30.28658565215707,540.2928423451137,1.5126428446267592,1.6225332458447368,219.4915669965323,218.74531971626413,725,1.7622416463606798,6,0
7.521494605155132,16.493844594008156,8.274896879206151,703.0951003058149,1.1100973254225535,896.433891063285,2.8467473884646366,4.725612243724434,73.73007736833446,286.16576366126276,467,4.253442480814447,7,1
7.334822006297558,28.085502842214623,5.622334057824793,683.0541910973976,27.92350138042167,691.4526922379207,3.759712219291391,1.4133368027057953,199.02553804546298,88.49255673463449,268,4.902047776464055,5,1
6.944215620941461,22.39689337696927,4.12607519975759,693.7902830250605,22.571246583047653,660.3195356297459,7.5631009698029406,2.30434367634826,159.9714664300141,228.91667390681982,19,2.6373023067166157,8,0
6.739730734667366,12.026155397691198,9.597556836383825,759.6263048796568,66.52162392628581,369.70579947802025,5.396617889031524,3.356522117821399,243.30808363346998,165.82836412034302,577,5.332544617527249,9,0
7.1752303428072555,15.504580048745282,9.273996221226763,526.5523796682187,63.73744837678738,311.21970951858617,0.7748362655548269,0.810916862039387,105.92930169283359,95.1959993737795,994,2.9788402477962905,11,0
8.38581940782504,27.081469091489897,11.193536223691586,320.1692107205755,59.752676887767656,974.5796320809344,0.1802900895891224,2.4322119357093723,176.73594087894938,237.44991514298937,814,6.906270718763718,11,0
7.14640586404151,11.903271487257506,12.902580530178021,570.0701647115247,2.6081008777359163,563.8903171007892,1.0233217953406315,3.692695197379538,34.61321615750127,174.62223844867702,502,4.755855919361441,2,0
7.537581243486732,31.280172851219216,4.794065846430295,645.7288962007634,73.1490273906141,722.2491434696531,4.104987136973794,4.33427606513533,111.13688976777337,205.0726697819092,146,4.642188847263452,11,0
7.906037917790355,22.37866317534936,11.314964903403624,642.7504360124153,33.02951083606366,355.80055123109946,9.331929170490183,3.1312963733121335,241.6780620732815,110.41229920181229,428,9.838061057224836,4,0
7.227259204758588,22.0146644331662,5.874119440975822,512.8694145001281,66.84054291165648,778.1800000061326,6.374024812092216,3.3452675765847397,143.96560112352773,154.75670651172942,164,3.9852040005714477,11,0
8.443564165441922,24.81019461648794,12.581770531571639,241.07523160014682,56.10126442171318,952.7966960941726,8.018258998755151,0.6314173629228448,86.21228576701425,192.85919027665878,889,3.6867247826367264,9,0
8.424894589884222,30.617024148128728,12.19063513861656,422.66776305807673,34.93036161736281,702.9656770981937,4.663745945045486,4.728882486231736,47.66232151957958,133.3750279955563,309,3.2541832756982787,5,1
7.003564591650728,18.695230197554828,9.407937549855443,752.4599650780144,14.323050443306666,388.2807256627874,3.616660831950428,0.6628703874224118,181.811518241752,75.54431115735636,517,8.958017287660402,3,0
7.494497011784771,26.95040381397659,11.102427986233115,550.6693458544556,10.347470868387614,707.2050692314338,1.0840037271662273,3.8733646859089914,168.31688998883718,289.2593378482851,13,5.017565878371964,6,1
7.101756619633539,24.143299099894776,7.143501131837484,522.999165953428,83.32031497811013,836.4430491732567,8.759330221862049,1.324081608891594,106.00590412886817,163.21091121193288,131,6.040143327058291,3,0
7.069680988754936,16.675706754235534,8.711678989328146,361.31210862931607,91.92135666607425,584.4915756018131,7.831600290279028,4.667965718506258,238.7165109291419,225.49770368055616,853,1.8901029421237108,5,0
