precipitacion,infiltracion_suelo,pendiente_terreno,areas_impermeables,capacidad_drenaje,escorrentia_superficial,inundacion
58.42892970704363,46.21980976882652,14.052336930496377,57.98107182553311,3689.5353731668147,95.31201143941378,1
73.27236865873834,48.552912258268385,0.7838681892903565,33.271931000409836,4304.258738193143,71.92452005758318,0
91.21399684340719,47.213324455671696,6.281899786112421,13.960995930270094,3692.368523644868,93.016520286255,0
157.03519227860272,23.71071083287319,3.9023668644307676,36.174473290896955,4297.401788997398,52.75879732721657,0
39.93475643167195,43.10213254946567,10.962314474710947,76.11140078860124,2587.9686488298967,25.89042747931396,1
102.84688768272233,42.22746992675352,14.7194563574587,54.921407810899076,1625.2678828354433,5.282668636472199,0
118.4829137724085,15.955023662162782,3.8479509366637172,57.00354040670449,3951.8037895903685,72.60848514838504,1
9.290082543999546,41.44577370753387,9.812619022111116,54.25975075463479,2441.8980205662156,12.130299800553413,0
121.50897038028768,1.850381735774631,2.9714644913961017,23.929449727160574,3685.08330091653,30.277512827196716,0
34.10482473745831,29.81349392410265,8.479953818574149,39.28337048715961,2082.5757679270628,53.24709078838974,0
13.010318597055903,11.500441864385152,6.958987300325043,62.56578588543228,1324.9185392266907,56.441658777974766,1
189.77710745066665,6.0283442888639405,14.580079944473056,17.09610282872114,4970.327181951054,60.0583196987136,0
193.12640661491187,3.847660081460458,9.127909090446998,29.449694326279857,1624.8060317223972,16.625533034970065,0
161.67946962329222,34.81443879390699,5.2425955813022815,29.342337592609752,4953.6839758539245,37.97374048216488,0
60.92275383467414,16.993748188403305,1.7114367733190006,40.241324931615424,4909.119730265789,61.71942271169667,1
19.534422801276776,36.238338576438075,2.2687024310240185,78.62581186595295,4175.272415632158,96.98188646337847,1
136.84660530243139,3.2678170399471185,3.3797539492685265,14.725178267867536,3637.69184832799,72.76311376996887,0
88.03049874792026,15.764516891530517,3.7644999201044698,46.30906960664165,3311.2282010043386,92.26037570939579,1
24.407646968955767,26.974564618766863,12.759240867617066,22.555527740854732,4464.406181511338,76.2212058314177,0
99.03538202225404,39.53615824194818,8.418341824237874,77.9473581786821,2157.758086477952,59.171696889240046,0
6.877704223043679,15.937625146603496,7.850863670615497,17.931245330922494,2870.724849939508,19.202336913634454,0
181.8640804157564,31.294568821850454,1.721533078038262,38.25207016531139,3477.5598774660075,66.66856518925131,0
51.75599632000338,44.29888741180935,12.902095400241524,61.651948938422436,2644.7619034779646,62.337956595990704,1
132.5044568707964,30.79315940911523,10.842214548127256,59.31880996192117,2709.9458163610716,60.24691704572665,1
62.34221521788219,11.647973737681689,1.0150254285000238,39.59100458257526,2321.1386700083376,48.978586798824075,0
104.01360423556216,1.220039077826901,10.61752645844653,34.25669175669027,3256.927266738144,52.86566039892756,0
109.34205586865593,43.50494369504649,8.15307326013969,37.83286649870094,4402.298112060464,33.44425271181041,1
36.97089110510541,1.063470542519357,1.2258801862016737,28.49933842110475,1806.1135120252513,51.931269264230316,1
193.91692555291172,43.73508363420997,6.874509622929847,24.373305709475986,4737.732155013766,19.755590567847825,0
155.02656467222292,26.4468567013606,7.270444306950704,43.8127788291223,3756.3506149929185,80.51743973603767,1
187.8997883128378,46.95338492564481,2.4866181024491363,28.79736292473251,4293.092850720121,18.577695469870783,0
178.96547008552977,39.93916178868327,14.185472205004235,30.122316542807507,3224.7627705200466,8.496628988946641,0
119.57999576221702,49.89670552666687,12.749630572209929,55.97292444321899,4118.066805696254,43.62460263571574,1
184.37484700462338,17.535590772585508,10.035335059936624,77.79761321899245,1064.8015893578688,65.83074395060619,0
17.6985004103839,38.35941444655634,6.934433415009108,52.254604039156256,4273.5216991181405,43.771682493354135,0
39.19657248382904,20.096545680462107,6.176483123767627,15.38856269454764,1160.555436341466,27.67541319513086,0
9.045457782107613,23.99378101519544,9.764602007264312,15.290852969784687,4559.65350545145,55.817118389044076,1
65.06606615265287,31.375273160918503,8.181478041103581,76.59962545918961,4967.850988954573,34.700233541219994,1
77.7354579378964,43.68385570931694,0.9340965882282842,30.810355321513356,2176.269848707111,93.28676901266331,0
54.269806354779185,49.20417345996476,7.687539731554976,16.44468902577328,1841.2742251431746,92.2645139603572,0
165.74750183038586,38.41367069322591,12.096054258492593,51.93312110052671,4061.4534554321626,50.23718199720955,0
71.35066533871786,20.888339108366687,6.888598163954371,53.655414480318626,2012.105363681013,32.78839940182585,0
56.18690193747615,21.06785011385351,0.7793486633140262,55.39533740830817,4462.249532688814,73.71324139566391,0
108.5392166316497,36.879115079444574,11.794172990760497,28.718141950027892,1411.3703686299068,3.671294348306664,1
28.184844994952527,11.938857288415116,3.020456732039616,11.057747895013252,1503.820785517433,47.47690060436513,0
160.43939615080794,5.523705656569733,3.8793125233205816,77.55107586181303,4916.606220402462,33.63233942703335,0
14.910128735954164,17.731107882038827,2.4705953014844386,27.562513198377175,3695.3555930800185,92.05358851025547,0
197.37738732010345,14.361949582704087,4.953225973072463,57.321840163678324,4387.548897715811,1.2003027272682543,0
154.44895385933148,14.815406022799504,11.351272585329525,59.46409089150967,2297.317509406072,55.28148757183491,1
39.74313630683448,11.680387552495496,7.79078789255906,52.700519195564,3705.9349980824177,74.0663581066626,0
1.1044234247204798,2.104659481818094,3.0732191122606882,31.903517594955375,3376.9673092343887,48.50179875240413,0
163.09228569096683,0.8936967366706905,13.167451172280613,28.976737763484604,3412.600480491788,8.540303016272166,0
141.37146876952343,49.386119486801576,13.193727824272937,51.836779789189215,3730.1298381508864,97.24613900279022,0
145.80143360819747,21.388656686793116,13.058676375690103,70.6266943528184,3301.4366925163945,51.801043137609796,0
154.25406933718915,19.216332357984083,3.5819431707230893,76.27136102463768,2716.249477210664,61.41862443190114,0
14.808930346818073,33.982364134653494,6.768590162714822,17.413406308263035,2103.690777522187,23.660978270750732,0
71.69314570885452,10.912694393253208,14.774844842113126,20.83800288184039,4074.325323652808,48.34980851068038,0
23.173811905025943,47.49805919751127,11.580187144649855,76.13153811481557,1905.0897200127447,42.914949195832186,0
172.6206851751187,39.3172507207776,0.40751131838339727,61.55746598343548,3769.4172246176568,7.489584200198374,0
124.65962536551159,4.470550115612975,0.9780688689073808,71.80956773808411,1933.3312905973066,10.616035354746723,1
66.17960497052984,20.87903878924642,6.958970652184991,24.184284389474023,3501.3206798178157,83.74725196187745,0
12.711670057204728,43.95591537810824,13.638303087923402,51.13101097765813,3988.313068516116,23.981995220659023,0
62.19646434313244,47.23660111457051,8.080526969290712,59.07977160922316,1874.8555556261567,19.495827149863054,0
65.03666440534941,23.370075562493486,7.467187620514354,57.607831981288086,1239.773203445233,50.49114512501392,0
145.92123566761282,30.670569460535386,1.5821054993494588,38.57061836066887,1523.8949719766963,76.87471313625129,1
127.51149427104262,8.35169730460376,9.85170157086441,11.077642418391594,3423.987869084102,6.194651857898792,0
177.44254851526532,49.558431306848824,12.331547409003383,50.80482397629842,4397.785624902942,57.680791963825584,1
94.44298503238986,11.58358506917217,5.706300112613435,27.717107742572612,1179.9872849416975,11.921044284057336,0
23.918849187660342,47.136588706756285,11.634177763879912,41.51779723000232,3936.605036166585,3.6461050825618457,0
142.648957444599,32.482332449618426,14.467149808512174,77.03067105586722,2365.2745838002083,5.274395216221739,1
152.15700972337947,30.386839743942957,3.0564968869153364,37.93247223497043,2914.11347967809,83.41641082084413,0
112.25543951389925,25.63442555082543,7.849944467921119,68.78611246650988,4715.438199382263,11.797248362806156,0
154.1934359909122,11.533490585887934,4.307069371268633,23.197842402447577,2327.8860189433817,4.515136441229195,0
98.75911927287815,8.826401600275414,11.89281628550759,57.072234861752015,2861.347735757944,43.789988714291226,1
104.54656587639882,11.024310453508768,8.663900488217363,78.39048681072605,1054.7296590427245,84.39934719420248,0
85.50820367170992,9.321913107212726,9.518736263254556,17.132517061105574,1326.3948800193534,26.240837648930192,1
5.083825348819038,38.97922367833767,11.96871239423841,10.58239595590344,2034.3663645391362,42.17126175259164,0
21.57828539866089,17.506262958336507,5.939557089936823,40.350795484283005,1111.4089632842977,3.9922532563751223,1
6.28583713734685,2.8921338281698183,13.726351026105649,16.483783813595704,3525.5013041930038,44.907851413487585,0
127.28208225275608,48.45513150704057,7.9954330086921,62.386904477336195,2705.59342720649,57.761308063713365,1
62.871196215265336,44.18929424817129,2.36932234253022,74.01840646939912,3192.580810912088,57.090705375214476,0
101.71413823294056,46.387614159760645,10.438486772532038,40.38146808961312,1698.5887435853183,33.242669217436514,1
181.5132947852186,49.745391132321764,11.898920256573817,28.109814950880867,2183.7281177464647,31.55331806631355,0
49.858445829774986,8.694762460974365,4.7514251560129,40.40823233046268,3655.2978994109003,10.662361893659789,0
82.07658460712595,19.812100945132936,12.857688854981294,60.64134724950007,4861.210894521599,36.67983206462684,0
151.11022770860973,37.911923785204564,13.592148821486497,10.633791310625968,1201.6670944088369,9.949466887296465,0
45.75963309832449,34.80103090268961,4.153567310667134,51.2617792639288,4561.537283421065,76.65959447120517,0
15.395981965758597,7.694795316992753,14.752822090728332,52.930417942116534,3307.5248052448337,96.62742977481858,1
57.9502905827536,40.79165624953089,2.110672920731376,54.63817728271549,3255.6782670224948,97.00744566667069,1
32.24425745080089,11.222028591833034,3.0302350260373494,26.941545598661406,3001.1141408310414,86.50710993753938,0
185.93953046851462,11.190880741131155,2.763372588570392,59.98369063646887,1277.5763436167335,60.07921493396191,1
161.6240759128834,26.84872114467068,13.409845650118056,16.39740404322435,1359.5074069446428,70.086569724388,0
126.68075130208469,29.646996742085157,9.814388284874427,23.948923552676057,3403.648022636344,28.520580268041407,0
174.29211803754353,29.00431039189056,2.281564248334093,71.42290326581374,2363.834285742233,63.077042017262066,1
160.7344153798229,4.574341869887744,6.604851275525235,61.710620550859645,4669.072266310723,45.56495494398774,0
37.31401177720717,43.87304313151902,9.229470376047031,10.962188780794168,2626.362149437889,48.20173397769325,1
178.51179969799554,13.280002129435303,1.2519612748407494,27.386338225886014,1573.1258348105644,75.7776560375158,0
107.86844838313014,6.475746064140209,13.23624552611008,25.00845380952152,3858.875334008144,28.191835559725163,0
161.4880310328125,44.43740399344886,12.054053031623027,28.95644296258808,2173.4136857640397,31.803961169451988,0
179.21825998469865,47.78257491148767,7.578101603649573,27.329183919592047,3101.8812294235727,92.46417911286366,0
63.60069499437277,43.106380863272534,14.506899228887557,14.376840701999201,3791.33114202068,5.622429485097225,0
22.010384905535354,40.475803736243904,6.266414689126496,42.12583616177742,4601.056444808281,48.56342984133404,1
45.58703250838833,32.76209903195109,14.761654785547467,61.29134323503156,4168.764779206705,91.28008004078617,1
85.42155772525126,27.542868530456964,10.018799982054405,52.47122073022055,3705.4442714908964,61.0363007818157,1
163.60295318449863,4.349337995570507,9.520069098809122,57.10101680186558,3718.532729580574,54.64070742121321,0
172.1461166512687,20.422660653534937,2.4893234294367748,15.680442497536742,4783.698576128347,24.974417922935523,0
1.3904261062381407,18.6344258506157,13.22891637456966,76.60434971237511,2183.2963899861443,34.327548906444825,0
102.14946051551314,12.98768918801631,6.412345318809227,68.69442836901175,1004.4483767847496,85.20484158046929,0
83.4822006297558,36.17100568442925,2.4335010867371905,66.35632229469638,2087.8182375927945,55.921813176845816,0
44.42156209414605,24.79378675393854,0.1891127996363856,67.60886635292373,1871.5655185069759,51.47421937567799,1
23.97307346673656,4.052310795382397,8.396335254575739,75.2897355692933,3647.3383404559927,9.957971354002893,0
67.5230342807256,11.009160097490566,7.910994331840145,48.09777762795884,3534.8463990621162,1.6028156455123121,0
188.58194078250384,34.162938182979794,10.790304335537378,24.019741250733812,3373.8455308188954,96.36851886870491,0
64.64058640415105,3.8065429745150094,13.353870795267031,53.17485254967788,1064.9737728378147,37.698616728684165,0
103.75812434867322,42.56034570243843,1.1910987696454427,62.001704556755726,3915.11221780259,60.32130620995043,0
140.60379177903556,24.757326350698715,10.972447355105436,61.65421753478178,2294.121649941966,7.971507318728499,1
72.7259204758588,24.0293288663324,2.811179161463733,46.50143169168161,3660.2239560265243,68.31142857230465,0
194.35641654419214,29.62038923297588,12.87265579735746,14.792110353350463,3226.3137140086133,93.2566708705961,1
192.48945898842226,41.234048296257455,12.285952707924842,35.97790569010895,2370.9237017116284,57.56652529974197,0
50.356459165072835,17.390460395109653,8.111906324783165,74.45366259243501,1538.305068416431,12.611532237541056,0
99.44970117847708,33.90080762795318,10.653641979349672,50.91142368301982,1377.675590641924,58.172152747347674,0
60.17566196335393,28.28659819978955,4.7152516977562255,47.68323602789994,4326.073332448894,76.63472131046524,1
56.968098875493524,13.351413508471065,7.067518483992219,28.819746006753547,4673.590168326232,40.64165365740187,1
7.377389470906559,43.9314993177579,12.324553465657075,35.79142439416052,3599.1521870571983,87.98377479414678,0
121.91286679597937,39.871301080346406,6.888977957598208,72.67422624072185,1413.7364594419334,64.86829533573645,0
100.5358046457723,32.922591732921276,5.366973979881627,56.6524133268785,2608.1088675529627,89.92489182892025,0
10.29575024999787,42.52908645471209,7.413186708754498,65.11709187266331,3915.7568004206287,62.35053112473372,0
55.729292847322284,43.364710047990116,12.423738786558275,41.80417961473586,4119.283536040272,13.128797200482422,1
181.65317719333075,35.41814883575174,5.0281207105630905,54.11730536193105,1472.8744891643544,30.96917111051891,0
47.91237813339448,41.8506664181836,2.606423897036157,27.386852612024526,1000.1228753815296,20.17949482524569,0
28.97897441824462,34.87357308346418,10.680210304961712,59.38225811984404,3848.54818352242,90.88264977168623,0
97.8905520555126,34.00703858801502,12.389673190621227,39.93209335923361,2426.384703944823,76.04000672874827,0
197.13009082212014,30.930568910759217,1.509562177853,40.97818603703219,2017.925326473041,67.6398368910006,0
48.41105430230008,37.63583197788206,3.598111691339171,55.452562720381714,1051.5898791581017,30.096631963162167,0
134.4271094811757,7.930255264653685,2.1295798464149085,75.53964350282486,3161.1976270459986,18.40447720502135,1
152.32392306574351,44.04353795994642,5.2191211737325,14.480444262603465,4404.602941703927,75.64510879889119,1
47.527508798479936,43.5921763872616,6.755264683581189,67.73202661429053,4830.526585090352,47.41579458790797,0
145.6432697223719,1.4623641517279573,11.232395054449597,30.466817728853517,3262.979802453157,22.578955215062912,1
73.55662654385064,41.290837528238136,9.767213773225112,41.07436181544645,3057.8453109595766,61.66219781652751,0
126.4611661187159,6.4434933736722595,9.313928512176467,11.533933014250627,1340.2255419569644,4.0333852138451975,0
126.70594215217893,16.755942712957093,5.2856241991448165,31.073225448401914,3195.491206170399,32.61702541282535,0
107.1549368149517,37.17541281458039,12.621713296271398,45.18418698410913,2519.9163158615784,46.85569945911347,0
18.05795401088166,8.03799480241541,7.069307510972468,13.932325414320731,3428.5411235343076,14.795833410940585,0
167.0604991178476,40.89835120595311,14.686574070227318,44.37670105682156,2554.905391506187,98.46544775908396,0
64.15601299434717,41.606708897887096,9.512132074436053,74.89774402008992,1961.196493801467,20.909736458961426,0
37.30370207997085,25.373386688041812,1.8939711234675412,17.377525267546368,1379.861100913506,13.035313004326554,1
8.155028310952783,0.319293585841679,10.14266343113151,63.5108509652853,2259.6737783555827,20.35348738868964,0
118.17858863764836,14.351906658745639,4.876560231475485,38.67697373631948,1386.579337151009,76.90611331597242,0
135.51287236845647,30.84634591878711,10.294907950291462,55.86216001670366,1707.5878032959358,42.55056592718428,0
3.3175657855712304,49.059308901371175,1.0446172224360861,28.216561858966056,4949.344634318184,56.541593975253804,0
102.4186116598562,31.59067635083342,2.6232215576393907,21.16445837789508,2776.4142276264747,2.1009156986360744,0
45.29915503958759,12.99017905320799,12.836058883586794,21.232382998985848,3127.4870660200663,3.4431308573314556,1
129.03455808188997,31.700285154980566,3.4076933553527233,14.934436195020126,4494.474114948862,44.582554982701616,0
34.87328580099829,26.999268985792774,12.5556168786441,22.99526934308701,4982.275601962751,81.66552432016235,0
138.18754762049318,38.99226975755718,4.189141326816157,56.49535694922778,3330.857797378726,88.52388787075652,0
77.34706926010747,5.349031941347921,9.643228650880614,71.71834282904555,4249.895284176687,8.670656759564022,0
187.3459977473469,38.0513951251014,10.412258602647466,66.98879799138132,2307.764097346701,53.836310210102276,0
27.50418882919865,27.063328933805515,7.6898212971757935,57.959401691213884,2222.9758297891644,91.32296862792705,0
68.2132702100517,48.149600192949734,4.5796601504509695,17.730230438777188,2610.8148839782407,38.797275439788635,0
22.694704248117816,17.093608301934303,3.189665645566442,30.243121240716487,3690.0290506945967,82.95658314283686,0
184.93872365571255,31.631094656697407,0.4978403184363933,31.686481272572827,3728.766757020395,13.36956543994362,0
175.4678706761962,46.60140527550087,4.559196018610857,27.496986247833487,2260.957738597803,93.53944896677987,1
51.58832554303112,5.125486399533963,9.797441857969245,46.05039617968062,1532.839696546515,75.14233175313026,0
131.99680920683582,46.86142436182256,14.07457227672724,47.48876704157708,3529.5850258620344,94.13343927869016,1
163.44444004024317,34.394286115040664,13.068067233945781,34.982018261977714,1513.303448755058,67.66172335525064,1
111.04016231989246,3.391852955258595,11.49097164802954,34.76524111155052,3313.97003291732,36.3403931999427,0
105.93011567120129,15.048178347340812,11.82671014879948,67.9988918534257,3773.688512225236,93.81811725247225,0
48.37045818009034,35.40860443226408,9.97477355213993,65.250499382378,3802.4459855778064,27.556677630917846,0
18.620553561179843,3.367530073438585,3.904302863490045,31.545708217652194,4013.888442638387,33.21725220617326,0
179.44315159066534,29.108523008813663,13.607925460587447,73.96519107112815,4491.437686262658,70.08084180017403,0
180.0836114326661,17.294152847647837,10.060984678587511,76.69705119017543,2999.8359678591537,76.53162995253862,1
126.62029145465358,31.045775888373857,8.4066094647066,32.87197794210286,3920.9967581182846,92.94034838491538,1
67.80595820974014,2.2871016906256427,1.6648420382022162,34.80974641551384,3476.690941463347,20.48024090562095,0
69.84191492253218,43.576840307618816,6.705833157096381,45.394390739537116,1746.5597591907303,79.7998035219224,0
145.19113577404786,48.67444845886985,6.905374068028895,75.87845687735715,1102.7585794776328,73.85460533969635,0
179.42205199051543,48.44389276428458,12.96845414284005,71.34236031996181,2138.165542707735,6.379455625359787,1
177.41728485302346,37.48259158714624,8.199723302816826,17.179757380851285,2772.1348253504775,38.722314121020695,0
155.97510917152476,6.504312006531599,5.706008234556145,37.49115202899914,3468.423777714625,28.27654570600986,0
128.40632923085755,37.913159796451126,14.65200492765989,48.73598328248403,4399.8373220128215,30.44904243540304,1
16.827992999009766,1.2293458229400755,1.660808899894735,45.2192730786078,1784.9828668246626,98.29468795547008,0
32.325742818922755,1.1061775764498627,6.338226424679169,23.570414755582487,1502.1991595939085,64.27774134799279,1
179.71083770541586,16.18051095747706,0.6303701275710794,70.11717398177083,4853.919789897311,71.76761577934995,0
121.28581193191799,24.432159520233288,11.098561811503956,57.385854809778614,1432.1782375056284,97.66176373150091,0
1.8394103233259296,38.52037089038966,13.771148282987259,68.65358623962625,2913.964280428757,37.72017824576387,1
20.294308573206422,34.16476883032526,4.200559943257342,70.11349955446306,3342.2549151732073,80.1840168452806,0
132.70035382161117,22.295135318837417,12.875125151986813,62.384909756601786,3165.497683629753,43.45309633044954,0
1.0123167692437374,13.681333314083293,4.383273456928467,40.74474208748021,1344.1286281317728,86.95336718149798,0
32.16161028349973,49.856225007885556,13.661552424658728,52.73827285107972,1228.1076560144775,18.06575413113032,0
109.74675787331722,21.30906511179865,11.30942855395176,21.225578428382022,1421.9337098441426,94.76861770642796,0
138.37903953853865,22.569351216483774,12.07360165262158,57.155179223243536,3342.35073549045,21.877170841087967,0
130.3922519005201,8.181191059583458,0.2700983340068175,22.547727901749653,3177.3795505372846,32.622050698093155,0
44.85386189211196,39.740477437496466,14.442155356110389,58.57647133571098,1934.9631681469768,75.61922341067805,0
142.4358442695072,34.68411128907443,10.900064881054849,26.071871252777807,3551.096567382366,39.37551415654067,1
47.449817499360016,11.03848063943802,4.571266430792,18.228591010515398,4280.270008222597,60.82113767664467,1
65.07993963185355,4.119052280792134,12.440919972882703,21.56991431000702,1166.315839386375,44.45735010694285,0
149.29828102360483,34.02496510373565,4.222817976223949,10.139449465334918,2992.5197741921697,74.23699370897819,0
129.92657980944293,32.72556071405676,13.09130759349192,60.31177324974712,3757.241648410761,22.833125236861086,0
169.8446820988356,13.662976349910466,1.6887058561790553,61.26807343408654,2009.2477082787482,5.8457987236877,0
131.52257846006867,47.543178112520515,10.555289661911937,46.04533449392816,2231.0836211725964,29.992939747306625,1
113.66172066709433,7.552894589045012,8.110477149673654,21.29539607387686,3454.5516119575354,47.43086648684303,1
18.734953565618497,21.616740052130094,1.448017052931612,15.848803625748282,4591.741173774948,16.80200521926786,0
73.5431606118867,47.18079600837994,3.6284074238825847,11.33902765061009,4239.697681211597,35.47972896563887,0
53.04047353634509,20.986365846306114,0.18606054415972184,21.60237238756545,3332.520876398334,39.998301829356855,0
48.79792867581671,31.92629738320428,7.031519481967587,72.35988744882027,3920.8868710289967,5.739184368827354,0
194.6021109504891,19.879719898139715,4.518978911400006,26.907578919117725,2459.2898808311948,58.33072481842046,0
78.61954493335207,13.710760117433502,8.975362264466382,34.7989929052051,3563.862112395031,88.43434279712875,1
178.40931103542266,49.19888239799141,4.458567115629258,17.374183913693322,2864.726364510228,15.174291295305242,1
126.22772519945258,20.46670031575215,4.49878667260477,25.56529133237192,1759.7445458302436,59.7808013401514,0
158.9622607083297,44.70496018395672,11.14789798097405,46.34571995461436,3806.9530955090286,66.47392049108463,0
100.52741862103842,11.497730294554309,0.7221425396753017,52.542687816695675,3225.8585493952883,41.93346804192883,1
115.38077692527182,10.655235201254165,13.543424927879808,27.174661991634775,2434.4863278143657,70.109758736427,0
98.50353876377278,1.556704144225568,12.783958115867723,14.041251145758205,4645.356760314523,41.0731543491012,0
39.0485975596089,32.58334126879425,10.017070248396097,37.37230083891791,1083.736471306933,50.46372879774349,0
144.49042305230105,18.426317186188058,8.898323551610764,26.39423596484339,2263.092604997984,0.735304455442698,1
56.15447248817116,43.21791249198185,13.384537472094783,25.368774626086136,1227.5255911105862,69.17201141346888,0
4.863193286290768,23.66049533457786,2.7799526929307166,77.19039618994186,4066.1092648865088,66.13426789447244,0
129.09445918143356,48.40967139573608,1.1845374328624292,53.14103401480068,3808.4298164551706,3.8400877326344562,1
35.42213588140979,9.276275785156058,3.5926525486430716,48.98149102204671,2325.408874945268,36.82501073951331,1
188.09171687058287,43.43115839778054,11.918674180502855,39.104257246632535,3702.651608828292,97.90318407916673,1
190.78571540051746,38.829842639587085,0.5200540008972498,40.0261033401101,2583.7489047837994,42.07365625686168,0
182.9728780440897,38.5460922322026,8.742102526252344,47.863350268665656,4025.0151656897374,50.19454051318417,0
74.03174005108887,42.239161405844385,14.93156274286965,58.75008649252751,2816.7346509468243,90.99301581597186,1
3.0913233057734857,38.05119954714994,12.835441407563092,59.15022673272806,2649.1189113266623,71.72618758657563,1
185.66371251754506,31.31101608157077,7.821685335653842,22.01857353938147,4738.919661953204,58.20701311242236,0
85.63682966346286,6.562243884119379,0.9546136392996352,45.00789264536389,2003.5163995628009,79.78046813410725,0
193.3309638087339,1.6263089745625958,12.470602715785647,38.837066652387136,1481.7893599862618,86.43662664559733,1
192.72399541785057,46.04239239078434,8.984677622658158,70.93688763885689,3338.172453037833,45.68880717372669,1
170.601891093472,30.832515726036902,1.7239949558935024,54.19932448528635,4877.287249136716,47.51083649318354,0
58.889778413917135,39.826864548808814,1.407859272350343,47.275284649118724,2511.3568549087468,38.60509356518358,0
77.01954572038505,24.076117575627503,13.644402291548886,18.077624952524218,1248.147054515126,96.67061400184606,0
170.22733430337138,5.865409448119724,10.038003944071177,52.3946522526388,2357.2210692382696,69.71662542903503,0
63.384401031255535,6.259289610127522,12.439301989751334,18.20427339761634,3023.726617278234,8.322306620807229,0
33.8985493372185,34.27826436144857,13.18468350423401,33.60446028960264,1647.692026528855,86.29596233130185,0
111.36025249167002,21.515294744973133,8.576585280724833,19.99893753700323,3632.408872225968,48.05599408362681,0
187.2309548321562,10.026236335016836,7.761695276325619,58.445155291705824,4990.997556040802,6.875390642248746,0
139.2059593349946,24.579727337071844,6.456411154814853,24.437647968530683,2806.957903925775,54.971725516331105,0
114.012234017873,3.2104468537567046,4.754198816866789,37.43015612316182,2418.9142269208505,41.716427897570206,1
19.435298754153706,29.09857009571994,6.518939412880677,72.6972344333145,2602.8166673378664,87.7749404862625,0
123.00144533983395,13.449670221754884,11.608194835952347,24.30214683792792,1460.5847135808044,20.399460360938736,0
198.01077002085265,39.87795503185941,9.028851465226973,45.54635447711454,4533.094405704895,82.6464609492183,1
28.016803047304805,15.518097946178688,13.38784934932269,39.349016281621545,2659.302622085408,55.768869118545275,0
103.66593047274735,22.76100745409006,6.650700215687816,11.268682873201081,2549.0976456993653,5.461030321346905,1
175.47461438559108,0.5810269954050318,9.106343680781311,65.4930679500969,3638.761091721897,97.18453013254846,1
148.15372355084088,3.622344389727944,9.46961329637983,14.83321344202198,2768.1336837244944,51.26152441031999,0
139.4031481990536,19.62467782033424,8.875457434594884,43.19785146838675,3592.9338752313843,29.08768542315825,1
140.49681679742184,23.996941735856176,10.539506596282745,49.2474806457265,1245.78516052315,46.94068419892581,0
71.89823024395103,30.001027405965186,3.561502025622094,53.989851963021096,4254.89337488891,85.7857783517489,0
58.71836885289867,14.583128935465162,7.6854566631868595,58.20421405155129,4762.015811517611,30.49031243850635,0
161.87223109570272,34.74909430632713,1.563372042125215,27.729066846590054,3595.0615446375436,19.26763964867003,0
162.02267893583615,43.00611985946023,5.767669914672188,10.698514366091455,4818.263715435243,12.907124693088146,1
173.41446371602075,38.99254944466749,7.315006029318966,60.64105636484384,1605.7292574798532,29.785939839021125,0
